location_name year_id rei_name Prevalence Description
"South Sudan" 1995 "Moderate anemia" 270885 Observed
"South Sudan" 1995 "Severe anemia" 8482 Observed
"South Sudan" 2000 "Mild anemia" 602467 Observed
"South Sudan" 2000 "Moderate anemia" 290575 Observed
"South Sudan" 2000 "Severe anemia" 9842 Observed
"South Sudan" 2005 "Mild anemia" 624404 Observed
"South Sudan" 2005 "Moderate anemia" 310940 Observed
"South Sudan" 2005 "Severe anemia" 11713 Observed
"South Sudan" 2010 "Mild anemia" 649483 Observed
"South Sudan" 2010 "Moderate anemia" 327529 Observed
"South Sudan" 2010 "Severe anemia" 13259 Observed
"South Sudan" 2015 "Mild anemia" 607149 Observed
"South Sudan" 2015 "Moderate anemia" 310054 Observed
"South Sudan" 2015 "Severe anemia" 13504 Observed
"South Sudan" 2020 "Mild anemia" 621583 Observed
"South Sudan" 2020 "Moderate anemia" 320726 Observed
"South Sudan" 2020 "Severe anemia" 14107 Observed
"South Sudan" 2021 "Mild anemia" 616641 Observed
"South Sudan" 2021 "Moderate anemia" 315795 Observed
"South Sudan" 2021 "Severe anemia" 13907 Observed
"South Sudan" 2030 "Mild anemia" 562218.377738018 Predicted_trend
"South Sudan" 2030 "Moderate anemia" 316046.4301829933 Predicted_trend
"South Sudan" 2030 "Severe anemia" 14417.762453480424 Predicted_trend
"South Sudan" 2030 "Mild anemia" 608825.0105820866 Predicted_stable
"South Sudan" 2030 "Moderate anemia" 312623.23192342755 Predicted_stable
"South Sudan" 2030 "Severe anemia" 13868.281578628135 Predicted_stable
Spain 1990 "Mild anemia" 878491 Observed
Spain 1990 "Moderate anemia" 159344 Observed
Spain 1990 "Severe anemia" 3204 Observed
Spain 1995 "Mild anemia" 837832 Observed
Spain 1995 "Moderate anemia" 155935 Observed
Spain 1995 "Severe anemia" 3146 Observed
Spain 2000 "Mild anemia" 816364 Observed
Spain 2000 "Moderate anemia" 154810 Observed
Spain 2000 "Severe anemia" 3180 Observed
Spain 2005 "Mild anemia" 826425 Observed
Spain 2005 "Moderate anemia" 161142 Observed
Spain 2005 "Severe anemia" 3496 Observed
Spain 2010 "Mild anemia" 818525 Observed
Spain 2010 "Moderate anemia" 164902 Observed
Spain 2010 "Severe anemia" 3774 Observed
Spain 2015 "Mild anemia" 750694 Observed
Spain 2015 "Moderate anemia" 156485 Observed
Spain 2015 "Severe anemia" 3788 Observed
Spain 2020 "Mild anemia" 683793 Observed
Spain 2020 "Moderate anemia" 146519 Observed
Spain 2020 "Severe anemia" 3724 Observed
Spain 2021 "Mild anemia" 674827 Observed
Spain 2021 "Moderate anemia" 145518 Observed
Spain 2021 "Severe anemia" 3737 Observed
Spain 2030 "Mild anemia" 597162.7491229319 Predicted_trend
Spain 2030 "Moderate anemia" 137280.7327808603 Predicted_trend
Spain 2030 "Severe anemia" 3876.3710051289086 Predicted_trend
Spain 2030 "Mild anemia" 590018.6190127297 Predicted_stable
Spain 2030 "Moderate anemia" 132628.4127291961 Predicted_stable
Spain 2030 "Severe anemia" 3563.296716101453 Predicted_stable
"Sri Lanka" 1990 "Mild anemia" 1928444 Observed
"Sri Lanka" 1990 "Moderate anemia" 1008895 Observed
"Sri Lanka" 1990 "Severe anemia" 44602 Observed
"Sri Lanka" 1995 "Mild anemia" 1689591 Observed
"Sri Lanka" 1995 "Moderate anemia" 950787 Observed
"Sri Lanka" 1995 "Severe anemia" 47225 Observed
"Sri Lanka" 2000 "Mild anemia" 1262509 Observed
"Sri Lanka" 2000 "Moderate anemia" 890708 Observed
"Sri Lanka" 2000 "Severe anemia" 66004 Observed
"Sri Lanka" 2005 "Mild anemia" 1111633 Observed
"Sri Lanka" 2005 "Moderate anemia" 863353 Observed
"Sri Lanka" 2005 "Severe anemia" 71638 Observed
"Sri Lanka" 2010 "Mild anemia" 1115970 Observed
"Sri Lanka" 2010 "Moderate anemia" 820689 Observed
"Sri Lanka" 2010 "Severe anemia" 62630 Observed
"Sri Lanka" 2015 "Mild anemia" 1164192 Observed
"Sri Lanka" 2015 "Moderate anemia" 779197 Observed
"Sri Lanka" 2015 "Severe anemia" 53646 Observed
"Sri Lanka" 2020 "Mild anemia" 1216885 Observed
"Sri Lanka" 2020 "Moderate anemia" 764903 Observed
"Sri Lanka" 2020 "Severe anemia" 50030 Observed
"Sri Lanka" 2021 "Mild anemia" 1228264 Observed
"Sri Lanka" 2021 "Moderate anemia" 763440 Observed
"Sri Lanka" 2021 "Severe anemia" 49470 Observed
"Sri Lanka" 2030 "Mild anemia" 1331484.0561752815 Predicted_trend
"Sri Lanka" 2030 "Moderate anemia" 750316.6183085649 Predicted_trend
"Sri Lanka" 2030 "Severe anemia" 44361.94271404452 Predicted_trend
"Sri Lanka" 2030 "Mild anemia" 1256028.0042753308 Predicted_stable
"Sri Lanka" 2030 "Moderate anemia" 791881.4130484703 Predicted_stable
"Sri Lanka" 2030 "Severe anemia" 52061.89352752784 Predicted_stable
"St. Kitts & Nevis" 1990 "Mild anemia" 2356 Observed
"St. Kitts & Nevis" 1990 "Moderate anemia" 1787 Observed
"St. Kitts & Nevis" 1990 "Severe anemia" 151 Observed
"St. Kitts & Nevis" 1995 "Mild anemia" 2573 Observed
"St. Kitts & Nevis" 1995 "Moderate anemia" 1820 Observed
"St. Kitts & Nevis" 1995 "Severe anemia" 141 Observed
"St. Kitts & Nevis" 2000 "Mild anemia" 2879 Observed
"St. Kitts & Nevis" 2000 "Moderate anemia" 1928 Observed
"St. Kitts & Nevis" 2000 "Severe anemia" 138 Observed
"St. Kitts & Nevis" 2005 "Mild anemia" 3126 Observed
"St. Kitts & Nevis" 2005 "Moderate anemia" 1960 Observed
"St. Kitts & Nevis" 2005 "Severe anemia" 127 Observed
"St. Kitts & Nevis" 2010 "Mild anemia" 3276 Observed
"St. Kitts & Nevis" 2010 "Moderate anemia" 1942 Observed
"St. Kitts & Nevis" 2010 "Severe anemia" 118 Observed
"St. Kitts & Nevis" 2015 "Mild anemia" 3514 Observed
"St. Kitts & Nevis" 2015 "Moderate anemia" 1977 Observed
"St. Kitts & Nevis" 2015 "Severe anemia" 110 Observed
"St. Kitts & Nevis" 2020 "Mild anemia" 3590 Observed
"St. Kitts & Nevis" 2020 "Moderate anemia" 1985 Observed
"St. Kitts & Nevis" 2020 "Severe anemia" 108 Observed
"St. Kitts & Nevis" 2021 "Mild anemia" 3593 Observed
"St. Kitts & Nevis" 2021 "Moderate anemia" 1991 Observed
"St. Kitts & Nevis" 2021 "Severe anemia" 108 Observed
"St. Kitts & Nevis" 2030 "Mild anemia" 3618.306427034575 Predicted_trend
"St. Kitts & Nevis" 2030 "Moderate anemia" 2050.639851762686 Predicted_trend
"St. Kitts & Nevis" 2030 "Severe anemia" 108.06417441150687 Predicted_trend
"St. Kitts & Nevis" 2030 "Mild anemia" 3752.0159845096105 Predicted_stable
"St. Kitts & Nevis" 2030 "Moderate anemia" 2082.994395110283 Predicted_stable
"St. Kitts & Nevis" 2030 "Severe anemia" 113.77201691870049 Predicted_stable
"St. Lucia" 1990 "Mild anemia" 7576 Observed
"St. Lucia" 1990 "Moderate anemia" 6182 Observed
"St. Lucia" 1990 "Severe anemia" 594 Observed
"St. Lucia" 1995 "Mild anemia" 8477 Observed
"St. Lucia" 1995 "Moderate anemia" 6458 Observed
"St. Lucia" 1995 "Severe anemia" 560 Observed
"St. Lucia" 2000 "Mild anemia" 9175 Observed
"St. Lucia" 2000 "Moderate anemia" 6727 Observed
"St. Lucia" 2000 "Severe anemia" 552 Observed
"St. Lucia" 2005 "Mild anemia" 9786 Observed
"St. Lucia" 2005 "Moderate anemia" 6854 Observed
"St. Lucia" 2005 "Severe anemia" 525 Observed
"St. Lucia" 2010 "Mild anemia" 10210 Observed
"St. Lucia" 2010 "Moderate anemia" 6839 Observed
"St. Lucia" 2010 "Severe anemia" 489 Observed
"St. Lucia" 2015 "Mild anemia" 10636 Observed
"St. Lucia" 2015 "Moderate anemia" 6897 Observed
"St. Lucia" 2015 "Severe anemia" 467 Observed
"St. Lucia" 2020 "Mild anemia" 10462 Observed
"St. Lucia" 2020 "Moderate anemia" 6704 Observed
"St. Lucia" 2020 "Severe anemia" 447 Observed
"St. Lucia" 2021 "Mild anemia" 10411 Observed
"St. Lucia" 2021 "Moderate anemia" 6678 Observed
"St. Lucia" 2021 "Severe anemia" 445 Observed
"St. Lucia" 2030 "Mild anemia" 9965.91184436183 Predicted_trend
"St. Lucia" 2030 "Moderate anemia" 6467.122729252953 Predicted_trend
"St. Lucia" 2030 "Severe anemia" 428.7670888705359 Predicted_trend
"St. Lucia" 2030 "Mild anemia" 10251.53997950409 Predicted_stable
"St. Lucia" 2030 "Moderate anemia" 6578.132127788639 Predicted_stable
"St. Lucia" 2030 "Severe anemia" 439.7853288888663 Predicted_stable
"St. Vincent & Grenadines" 1990 "Mild anemia" 5801 Observed
"St. Vincent & Grenadines" 1990 "Moderate anemia" 4646 Observed
"St. Vincent & Grenadines" 1990 "Severe anemia" 437 Observed
"St. Vincent & Grenadines" 1995 "Mild anemia" 6185 Observed
"St. Vincent & Grenadines" 1995 "Moderate anemia" 4738 Observed
"St. Vincent & Grenadines" 1995 "Severe anemia" 415 Observed
"St. Vincent & Grenadines" 2000 "Mild anemia" 6373 Observed
"St. Vincent & Grenadines" 2000 "Moderate anemia" 4786 Observed
"St. Vincent & Grenadines" 2000 "Severe anemia" 407 Observed
"St. Vincent & Grenadines" 2005 "Mild anemia" 6398 Observed
"St. Vincent & Grenadines" 2005 "Moderate anemia" 4571 Observed
"St. Vincent & Grenadines" 2005 "Severe anemia" 362 Observed
"St. Vincent & Grenadines" 2010 "Mild anemia" 6391 Observed
"St. Vincent & Grenadines" 2010 "Moderate anemia" 4378 Observed
"St. Vincent & Grenadines" 2010 "Severe anemia" 323 Observed
"St. Vincent & Grenadines" 2015 "Mild anemia" 6592 Observed
"St. Vincent & Grenadines" 2015 "Moderate anemia" 4365 Observed
"St. Vincent & Grenadines" 2015 "Severe anemia" 304 Observed
"St. Vincent & Grenadines" 2020 "Mild anemia" 6490 Observed
"St. Vincent & Grenadines" 2020 "Moderate anemia" 4217 Observed
"St. Vincent & Grenadines" 2020 "Severe anemia" 286 Observed
"St. Vincent & Grenadines" 2021 "Mild anemia" 6455 Observed
"St. Vincent & Grenadines" 2021 "Moderate anemia" 4192 Observed
"St. Vincent & Grenadines" 2021 "Severe anemia" 284 Observed
"St. Vincent & Grenadines" 2030 "Mild anemia" 6143.831635401767 Predicted_trend
"St. Vincent & Grenadines" 2030 "Moderate anemia" 3979.135785367981 Predicted_trend
"St. Vincent & Grenadines" 2030 "Severe anemia" 267.4884386699497 Predicted_trend
"St. Vincent & Grenadines" 2030 "Mild anemia" 6316.045982454806 Predicted_stable
"St. Vincent & Grenadines" 2030 "Moderate anemia" 4116.940924738284 Predicted_stable
"St. Vincent & Grenadines" 2030 "Severe anemia" 280.4374507918477 Predicted_stable
Sudan 1990 "Mild anemia" 1444896 Observed
Sudan 1990 "Moderate anemia" 1028492 Observed
Sudan 1990 "Severe anemia" 68029 Observed
Sudan 1995 "Mild anemia" 1625635 Observed
Sudan 1995 "Moderate anemia" 1150822 Observed
Sudan 1995 "Severe anemia" 77089 Observed
Sudan 2000 "Mild anemia" 1854371 Observed
Sudan 2000 "Moderate anemia" 1269609 Observed
Sudan 2000 "Severe anemia" 82793 Observed
Sudan 2005 "Mild anemia" 2055614 Observed
Sudan 2005 "Moderate anemia" 1401586 Observed
Sudan 2005 "Severe anemia" 92473 Observed
Sudan 2010 "Mild anemia" 2282959 Observed
Sudan 2010 "Moderate anemia" 1522077 Observed
Sudan 2010 "Severe anemia" 98911 Observed
Sudan 2015 "Mild anemia" 2569295 Observed
Sudan 2015 "Moderate anemia" 1694999 Observed
Sudan 2015 "Severe anemia" 109192 Observed
Sudan 2020 "Mild anemia" 2896396 Observed
Sudan 2020 "Moderate anemia" 1884509 Observed
Sudan 2020 "Severe anemia" 119412 Observed
Sudan 2021 "Mild anemia" 2953974 Observed
Sudan 2021 "Moderate anemia" 1902894 Observed
Sudan 2021 "Severe anemia" 119945 Observed
Sudan 2030 "Mild anemia" 3464334.6942078555 Predicted_trend
Sudan 2030 "Moderate anemia" 2227954.9063115804 Predicted_trend
Sudan 2030 "Severe anemia" 136803.35241411778 Predicted_trend
Sudan 2030 "Mild anemia" 3709700.8991383603 Predicted_stable
Sudan 2030 "Moderate anemia" 2406538.938593917 Predicted_stable
Sudan 2030 "Severe anemia" 153146.02796707075 Predicted_stable
Suriname 1990 "Mild anemia" 22101 Observed
Suriname 1990 "Moderate anemia" 18023 Observed
Suriname 1990 "Severe anemia" 1707 Observed
Suriname 1995 "Mild anemia" 23843 Observed
Suriname 1995 "Moderate anemia" 18652 Observed
Suriname 1995 "Severe anemia" 1674 Observed
Suriname 2000 "Mild anemia" 27813 Observed
Suriname 2000 "Moderate anemia" 21160 Observed
Suriname 2000 "Severe anemia" 1807 Observed
Suriname 2005 "Mild anemia" 31926 Observed
Suriname 2005 "Moderate anemia" 22926 Observed
Suriname 2005 "Severe anemia" 1782 Observed
Suriname 2010 "Mild anemia" 34016 Observed
Suriname 2010 "Moderate anemia" 23395 Observed
Suriname 2010 "Severe anemia" 1680 Observed
Suriname 2015 "Mild anemia" 35446 Observed
Suriname 2015 "Moderate anemia" 23281 Observed
Suriname 2015 "Severe anemia" 1554 Observed
Suriname 2020 "Mild anemia" 35003 Observed
Suriname 2020 "Moderate anemia" 22898 Observed
Suriname 2020 "Severe anemia" 1533 Observed
Suriname 2021 "Mild anemia" 34856 Observed
Suriname 2021 "Moderate anemia" 22809 Observed
Suriname 2021 "Severe anemia" 1531 Observed
Suriname 2030 "Mild anemia" 33566.222084390494 Predicted_trend
Suriname 2030 "Moderate anemia" 22005.811992272877 Predicted_trend
Suriname 2030 "Severe anemia" 1509.9256034448724 Predicted_trend
Suriname 2030 "Mild anemia" 34581.07833350599 Predicted_stable
Suriname 2030 "Moderate anemia" 22619.119738795063 Predicted_stable
Suriname 2030 "Severe anemia" 1517.2417003169967 Predicted_stable
Sweden 1990 "Mild anemia" 160026 Observed
Sweden 1990 "Moderate anemia" 32981 Observed
Sweden 1990 "Severe anemia" 919 Observed
Sweden 1995 "Mild anemia" 150964 Observed
Sweden 1995 "Moderate anemia" 30117 Observed
Sweden 1995 "Severe anemia" 814 Observed
Sweden 2000 "Mild anemia" 142215 Observed
Sweden 2000 "Moderate anemia" 27380 Observed
Sweden 2000 "Severe anemia" 700 Observed
Sweden 2005 "Mild anemia" 138680 Observed
Sweden 2005 "Moderate anemia" 27977 Observed
Sweden 2005 "Severe anemia" 748 Observed
Sweden 2010 "Mild anemia" 139222 Observed
Sweden 2010 "Moderate anemia" 29064 Observed
Sweden 2010 "Severe anemia" 804 Observed
Sweden 2015 "Mild anemia" 137684 Observed
Sweden 2015 "Moderate anemia" 28568 Observed
Sweden 2015 "Severe anemia" 792 Observed
Sweden 2020 "Mild anemia" 137600 Observed
Sweden 2020 "Moderate anemia" 28270 Observed
Sweden 2020 "Severe anemia" 775 Observed
Sweden 2021 "Mild anemia" 137840 Observed
Sweden 2021 "Moderate anemia" 28362 Observed
Sweden 2021 "Severe anemia" 780 Observed
Sweden 2030 "Mild anemia" 140117.16299387085 Predicted_trend
Sweden 2030 "Moderate anemia" 29290.92062974268 Predicted_trend
Sweden 2030 "Severe anemia" 831.5882492695129 Predicted_trend
Sweden 2030 "Mild anemia" 141230.35523722734 Predicted_stable
Sweden 2030 "Moderate anemia" 28364.117828112307 Predicted_stable
Sweden 2030 "Severe anemia" 761.450646045994 Predicted_stable
Switzerland 1990 "Mild anemia" 247908 Observed
Switzerland 1990 "Moderate anemia" 14905 Observed
Switzerland 1990 "Severe anemia" 51 Observed
Switzerland 1995 "Mild anemia" 177271 Observed
Switzerland 1995 "Moderate anemia" 8067 Observed
Switzerland 1995 "Severe anemia" 39 Observed
Switzerland 2000 "Mild anemia" 169489 Observed
Switzerland 2000 "Moderate anemia" 7633 Observed
Switzerland 2000 "Severe anemia" 34 Observed
Switzerland 2005 "Mild anemia" 179798 Observed
Switzerland 2005 "Moderate anemia" 9872 Observed
Switzerland 2005 "Severe anemia" 49 Observed
Switzerland 2010 "Mild anemia" 201799 Observed
Switzerland 2010 "Moderate anemia" 13175 Observed
Switzerland 2010 "Severe anemia" 70 Observed
Switzerland 2015 "Mild anemia" 222389 Observed
Switzerland 2015 "Moderate anemia" 15822 Observed
Switzerland 2015 "Severe anemia" 83 Observed
Switzerland 2020 "Mild anemia" 232721 Observed
Switzerland 2020 "Moderate anemia" 17275 Observed
Switzerland 2020 "Severe anemia" 92 Observed
Switzerland 2021 "Mild anemia" 235724 Observed
Switzerland 2021 "Moderate anemia" 17597 Observed
Switzerland 2021 "Severe anemia" 94 Observed
Switzerland 2030 "Mild anemia" 263947.92212869186 Predicted_trend
Switzerland 2030 "Moderate anemia" 20564.58613452302 Predicted_trend
Switzerland 2030 "Severe anemia" 112.24865808308024 Predicted_trend
Switzerland 2030 "Mild anemia" 241318.64794982757 Predicted_stable
Switzerland 2030 "Moderate anemia" 17677.58714604593 Predicted_stable
Switzerland 2030 "Severe anemia" 90.01463889306471 Predicted_stable
Syria 1990 "Mild anemia" 825992 Observed
Syria 1990 "Moderate anemia" 474554 Observed
Syria 1990 "Severe anemia" 24118 Observed
Syria 1995 "Mild anemia" 929429 Observed
Syria 1995 "Moderate anemia" 533528 Observed
Syria 1995 "Severe anemia" 28082 Observed
Syria 2000 "Mild anemia" 1026555 Observed
Syria 2000 "Moderate anemia" 584096 Observed
Syria 2000 "Severe anemia" 31379 Observed
Syria 2005 "Mild anemia" 1176018 Observed
Syria 2005 "Moderate anemia" 661078 Observed
Syria 2005 "Severe anemia" 35746 Observed
Syria 2010 "Mild anemia" 1234594 Observed
Syria 2010 "Moderate anemia" 691712 Observed
Syria 2010 "Severe anemia" 37787 Observed
Syria 2015 "Mild anemia" 911719 Observed
Syria 2015 "Moderate anemia" 546174 Observed
Syria 2015 "Severe anemia" 32691 Observed
Syria 2020 "Mild anemia" 880983 Observed
Syria 2020 "Moderate anemia" 507881 Observed
Syria 2020 "Severe anemia" 29868 Observed
Syria 2021 "Mild anemia" 876393 Observed
Syria 2021 "Moderate anemia" 501209 Observed
Syria 2021 "Severe anemia" 29370 Observed
Syria 2030 "Mild anemia" 819026.1341401738 Predicted_trend
Syria 2030 "Moderate anemia" 435242.53501499863 Predicted_trend
Syria 2030 "Severe anemia" 24765.096126431483 Predicted_trend
Syria 2030 "Mild anemia" 862544.6824991025 Predicted_stable
Syria 2030 "Moderate anemia" 471479.80431219155 Predicted_stable
Syria 2030 "Severe anemia" 26980.430684183597 Predicted_stable
"São Tomé & Príncipe" 1990 "Mild anemia" 6964 Observed
"São Tomé & Príncipe" 1990 "Moderate anemia" 5965 Observed
"São Tomé & Príncipe" 1990 "Severe anemia" 512 Observed
"São Tomé & Príncipe" 1995 "Mild anemia" 7825 Observed
"São Tomé & Príncipe" 1995 "Moderate anemia" 6709 Observed
"São Tomé & Príncipe" 1995 "Severe anemia" 554 Observed
"São Tomé & Príncipe" 2000 "Mild anemia" 8566 Observed
"São Tomé & Príncipe" 2000 "Moderate anemia" 7230 Observed
"São Tomé & Príncipe" 2000 "Severe anemia" 558 Observed
"São Tomé & Príncipe" 2005 "Mild anemia" 9069 Observed
"São Tomé & Príncipe" 2005 "Moderate anemia" 7514 Observed
"São Tomé & Príncipe" 2005 "Severe anemia" 545 Observed
"São Tomé & Príncipe" 2010 "Mild anemia" 9974 Observed
"São Tomé & Príncipe" 2010 "Moderate anemia" 8122 Observed
"São Tomé & Príncipe" 2010 "Severe anemia" 565 Observed
"São Tomé & Príncipe" 2015 "Mild anemia" 11503 Observed
"São Tomé & Príncipe" 2015 "Moderate anemia" 8794 Observed
"São Tomé & Príncipe" 2015 "Severe anemia" 593 Observed
"São Tomé & Príncipe" 2020 "Mild anemia" 13305 Observed
"São Tomé & Príncipe" 2020 "Moderate anemia" 9458 Observed
"São Tomé & Príncipe" 2020 "Severe anemia" 631 Observed
"São Tomé & Príncipe" 2021 "Mild anemia" 13684 Observed
"São Tomé & Príncipe" 2021 "Moderate anemia" 9610 Observed
"São Tomé & Príncipe" 2021 "Severe anemia" 642 Observed
"São Tomé & Príncipe" 2030 "Mild anemia" 17104.44282429497 Predicted_trend
"São Tomé & Príncipe" 2030 "Moderate anemia" 10994.163888770006 Predicted_trend
"São Tomé & Príncipe" 2030 "Severe anemia" 743.3891231039663 Predicted_trend
"São Tomé & Príncipe" 2030 "Mild anemia" 16933.52968960499 Predicted_stable
"São Tomé & Príncipe" 2030 "Moderate anemia" 11795.642324151058 Predicted_stable
"São Tomé & Príncipe" 2030 "Severe anemia" 783.5781917142549 Predicted_stable
Taiwan 1990 "Mild anemia" 786779 Observed
Taiwan 1990 "Moderate anemia" 380884 Observed
Taiwan 1990 "Severe anemia" 21257 Observed
Taiwan 1995 "Mild anemia" 799549 Observed
Taiwan 1995 "Moderate anemia" 378735 Observed
Taiwan 1995 "Severe anemia" 21174 Observed
Taiwan 2000 "Mild anemia" 795318 Observed
Taiwan 2000 "Moderate anemia" 370265 Observed
Taiwan 2000 "Severe anemia" 20817 Observed
Taiwan 2005 "Mild anemia" 757313 Observed
Taiwan 2005 "Moderate anemia" 342623 Observed
Taiwan 2005 "Severe anemia" 18808 Observed
Taiwan 2010 "Mild anemia" 719489 Observed
Taiwan 2010 "Moderate anemia" 318906 Observed
Taiwan 2010 "Severe anemia" 17348 Observed
Taiwan 2015 "Mild anemia" 694262 Observed
Taiwan 2015 "Moderate anemia" 304212 Observed
Taiwan 2015 "Severe anemia" 16343 Observed
Taiwan 2020 "Mild anemia" 651918 Observed
Taiwan 2020 "Moderate anemia" 285576 Observed
Taiwan 2020 "Severe anemia" 15358 Observed
Taiwan 2021 "Mild anemia" 645305 Observed
Taiwan 2021 "Moderate anemia" 283873 Observed
Taiwan 2021 "Severe anemia" 15372 Observed
Taiwan 2030 "Mild anemia" 588272.8673646939 Predicted_trend
Taiwan 2030 "Moderate anemia" 270501.56888869964 Predicted_trend
Taiwan 2030 "Severe anemia" 15676.834395583715 Predicted_trend
Taiwan 2030 "Mild anemia" 602252.5806332359 Predicted_stable
Taiwan 2030 "Moderate anemia" 267771.78589956445 Predicted_stable
Taiwan 2030 "Severe anemia" 14679.867993356484 Predicted_stable
Tajikistan 1990 "Mild anemia" 201418 Observed
Tajikistan 1990 "Moderate anemia" 213252 Observed
Tajikistan 1990 "Severe anemia" 29436 Observed
Tajikistan 1995 "Mild anemia" 214792 Observed
Tajikistan 1995 "Moderate anemia" 236419 Observed
Tajikistan 1995 "Severe anemia" 33903 Observed
Tajikistan 2000 "Mild anemia" 234023 Observed
Tajikistan 2000 "Moderate anemia" 269915 Observed
Tajikistan 2000 "Severe anemia" 40859 Observed
Tajikistan 2005 "Mild anemia" 267841 Observed
Tajikistan 2005 "Moderate anemia" 312135 Observed
Tajikistan 2005 "Severe anemia" 46659 Observed
Tajikistan 2010 "Mild anemia" 319178 Observed
Tajikistan 2010 "Moderate anemia" 357290 Observed
Tajikistan 2010 "Severe anemia" 47432 Observed
Tajikistan 2015 "Mild anemia" 425156 Observed
Tajikistan 2015 "Moderate anemia" 409131 Observed
Tajikistan 2015 "Severe anemia" 38548 Observed
Tajikistan 2020 "Mild anemia" 539173 Observed
Tajikistan 2020 "Moderate anemia" 448862 Observed
Tajikistan 2020 "Severe anemia" 33364 Observed
Tajikistan 2021 "Mild anemia" 558468 Observed
Tajikistan 2021 "Moderate anemia" 457657 Observed
Tajikistan 2021 "Severe anemia" 33645 Observed
Tajikistan 2030 "Mild anemia" 729421.0833822034 Predicted_trend
Tajikistan 2030 "Moderate anemia" 538144.8106102847 Predicted_trend
Tajikistan 2030 "Severe anemia" 37014.62060395973 Predicted_trend
Tajikistan 2030 "Mild anemia" 654631.5399824597 Predicted_stable
Tajikistan 2030 "Moderate anemia" 544140.2594264332 Predicted_stable
Tajikistan 2030 "Severe anemia" 40413.71385840241 Predicted_stable
Tanzania 1990 "Mild anemia" 1277591 Observed
Tanzania 1990 "Moderate anemia" 2687445 Observed
Tanzania 1990 "Severe anemia" 610003 Observed
Tanzania 1995 "Mild anemia" 1906097 Observed
Tanzania 1995 "Moderate anemia" 2942773 Observed
Tanzania 1995 "Severe anemia" 457999 Observed
Tanzania 2000 "Mild anemia" 3168858 Observed
Tanzania 2000 "Moderate anemia" 2700584 Observed
Tanzania 2000 "Severe anemia" 183002 Observed
Tanzania 2005 "Mild anemia" 3203370 Observed
Tanzania 2005 "Moderate anemia" 2308383 Observed
Tanzania 2005 "Severe anemia" 92394 Observed
Tanzania 2010 "Mild anemia" 2931910 Observed
Tanzania 2010 "Moderate anemia" 2332178 Observed
Tanzania 2010 "Severe anemia" 125111 Observed
Tanzania 2015 "Mild anemia" 3229902 Observed
Tanzania 2015 "Moderate anemia" 2583987 Observed
Tanzania 2015 "Severe anemia" 155328 Observed
Tanzania 2020 "Mild anemia" 4111319 Observed
Tanzania 2020 "Moderate anemia" 2924283 Observed
Tanzania 2020 "Severe anemia" 160546 Observed
Tanzania 2021 "Mild anemia" 4313528 Observed
Tanzania 2021 "Moderate anemia" 2995986 Observed
Tanzania 2021 "Severe anemia" 161447 Observed
Tanzania 2030 "Mild anemia" 6135621.15503226 Predicted_trend
Tanzania 2030 "Moderate anemia" 3641696.5785362637 Predicted_trend
Tanzania 2030 "Severe anemia" 170316.99026208394 Predicted_trend
Tanzania 2030 "Mild anemia" 5497670.76447011 Predicted_stable
Tanzania 2030 "Moderate anemia" 3819288.711604267 Predicted_stable
Tanzania 2030 "Severe anemia" 205860.33625802214 Predicted_stable
Thailand 1990 "Mild anemia" 2064684 Observed
Thailand 1990 "Moderate anemia" 2090615 Observed
Thailand 1990 "Severe anemia" 275334 Observed
Thailand 1995 "Mild anemia" 2243240 Observed
Thailand 1995 "Moderate anemia" 2162541 Observed
Thailand 1995 "Severe anemia" 268632 Observed
Thailand 2000 "Mild anemia" 2344170 Observed
Thailand 2000 "Moderate anemia" 2203048 Observed
Thailand 2000 "Severe anemia" 270953 Observed
Thailand 2005 "Mild anemia" 2374827 Observed
Thailand 2005 "Moderate anemia" 2088911 Observed
Thailand 2005 "Severe anemia" 244312 Observed
Thailand 2010 "Mild anemia" 2366565 Observed
Thailand 2010 "Moderate anemia" 1983060 Observed
Thailand 2010 "Severe anemia" 225370 Observed
Thailand 2015 "Mild anemia" 2306377 Observed
Thailand 2015 "Moderate anemia" 1915348 Observed
Thailand 2015 "Severe anemia" 219264 Observed
Thailand 2020 "Mild anemia" 2174289 Observed
Thailand 2020 "Moderate anemia" 1767369 Observed
Thailand 2020 "Severe anemia" 199850 Observed
Thailand 2021 "Mild anemia" 2150992 Observed
Thailand 2021 "Moderate anemia" 1745558 Observed
Thailand 2021 "Severe anemia" 197339 Observed
Thailand 2030 "Mild anemia" 1946628.3285792025 Predicted_trend
Thailand 2030 "Moderate anemia" 1559748.771020277 Predicted_trend
Thailand 2030 "Severe anemia" 176593.96540042647 Predicted_trend
Thailand 2030 "Mild anemia" 1985510.6365909104 Predicted_stable
Thailand 2030 "Moderate anemia" 1617233.9202743862 Predicted_stable
Thailand 2030 "Severe anemia" 184270.01879265337 Predicted_stable
Timor-Leste 1990 "Mild anemia" 41633 Observed
Timor-Leste 1990 "Moderate anemia" 27142 Observed
Timor-Leste 1990 "Severe anemia" 1717 Observed
Timor-Leste 1995 "Mild anemia" 42316 Observed
Timor-Leste 1995 "Moderate anemia" 28852 Observed
Timor-Leste 1995 "Severe anemia" 1791 Observed
Timor-Leste 2000 "Mild anemia" 42802 Observed
Timor-Leste 2000 "Moderate anemia" 29802 Observed
